0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.3025850929940457,0.0207549898529759,0.1598360655737705,0.0689320388349514,0.084763948497854,0.0,0.14,0.4375,0.6222222222222222,0.2027777777777777,0.5025125628140703,0.2873563218390804,0.4662921348314606,0.2566985394557108,0.2055555555555555,0.1666666666666666,0.9995587898839304,0.3621702283642854,0.0,0.0
0.3025850929940457,0.0284843941726949,0.0692622950819672,0.0614886731391585,0.167381974248927,0.0,0.0,0.4625,0.4833333333333333,0.9555555555555556,0.2160804020100502,0.0459770114942528,0.6853932584269663,0.2688872543868866,0.9416666666666668,0.0,0.7661387240452204,0.2479686587533263,0.0,0.0
0.3025850929940457,0.2555618617223111,0.2848360655737705,0.2048543689320388,0.1990343347639485,0.0,0.0,0.475,0.2305555555555555,0.3333333333333333,0.7085427135678392,0.1264367816091954,0.348314606741573,0.2322160344646422,0.3555555555555555,0.0,0.7411763238683697,0.8071637886084377,0.0,0.0
0.3025850929940457,0.192275211151767,0.2745901639344262,0.1944983818770226,0.1582618025751073,0.0,0.172,0.4125,0.0416666666666666,0.0166666666666666,0.6884422110552764,0.2413793103448276,0.6179775280898876,0.2470316276137438,1.0,0.1666666666666666,0.9378540388052324,0.7611599350972444,0.0,1.0
0.3025850929940457,0.2772012698101421,0.0639344262295081,0.3071197411003236,0.2438304721030043,0.0,0.3316,0.55,0.8,0.2972222222222222,0.4673366834170854,0.4137931034482758,0.7584269662921348,0.2600609435746558,0.3361111111111111,0.5,0.9903024839948118,0.2379030204715485,0.0,0.0
0.3025850929940457,0.07484160966092,0.1254098360655737,0.0893203883495145,0.0407725321888412,0.0,0.0,0.375,0.7444444444444445,0.8222222222222222,0.2763819095477386,0.1379310344827586,0.6404494382022472,0.2489229799306504,0.8361111111111111,0.0,0.9747583045467209,0.3275498269884456,0.0,0.0
0.3025850929940457,0.1834585274091926,0.2401639344262295,0.2427184466019417,0.2094957081545064,0.0,0.0,0.5375,0.7444444444444445,0.6222222222222222,0.7336683417085427,0.3908045977011494,0.2359550561797752,0.2683618787433015,0.6416666666666667,0.0,0.9953404055690356,0.4224047563758473,0.0,0.0
0.3025850929940457,0.220790761422179,0.2786885245901639,0.2265372168284789,0.1896459227467811,0.0,0.3056,0.6625,0.2777777777777778,0.2694444444444444,0.6683417085427136,0.5977011494252874,0.4269662921348314,0.2500788063465378,1.0,0.1666666666666666,0.9786755125182872,0.7815617721655161,0.6313636245589609,1.0
0.3025850929940457,0.0973653358413655,0.1245901639344262,0.2190938511326861,0.2513412017167382,0.0,0.0,0.3375,0.7888888888888889,0.7666666666666667,0.3969849246231156,0.2183908045977011,0.4943820224719101,0.2909530314174634,0.725,0.0,0.9763917115460397,0.326628937215868,0.0,0.0
0.3025850929940457,0.1363951451340725,0.2151639344262295,0.1660194174757281,0.1378755364806867,0.0,0.3424,0.375,0.3583333333333333,0.2527777777777777,0.1809045226130653,0.2298850574712643,0.4775280898876404,0.2550173373962383,0.2777777777777778,0.0,0.9094261029176368,0.40591244171167,0.0,0.0
0.3025850929940457,0.3598401385658183,0.3516393442622951,0.3223300970873786,0.2851394849785407,0.0,0.388,0.3875,0.7638888888888888,0.7833333333333333,0.4422110552763819,0.1839080459770115,0.550561797752809,0.2383103919302301,0.7416666666666667,0.0,0.9857127013945652,0.9270679464652004,0.0,0.0
0.3025850929940457,0.0414504214405992,0.0368852459016393,0.0679611650485436,0.0882510729613734,0.0,0.14,0.55,0.3055555555555556,0.15,0.3015075376884422,0.2873563218390804,0.6404494382022472,0.2558579384259745,0.1444444444444444,0.1666666666666666,0.940361117648698,0.1739634834227856,0.0,0.0
0.3025850929940457,0.3750367369966187,0.2950819672131147,0.3398058252427184,0.2435622317596566,0.0,0.0,0.4375,0.9916666666666668,0.5333333333333333,0.4472361809045226,0.4482758620689655,0.3932584269662921,0.221918671850373,1.0,0.0,0.9791765102263716,0.8401966427777586,0.0,1.0
0.3025850929940457,0.0898873953734521,0.0893442622950819,0.0996763754045307,0.0667918454935622,0.0,0.134,0.375,0.2416666666666666,0.2194444444444444,0.4070351758793969,0.1839080459770115,0.5112359550561798,0.2489229799306504,0.2194444444444444,0.0,0.8029025679914241,0.2810967246764086,0.0,0.0
0.3025850929940457,0.0464924911209682,0.0983606557377049,0.0339805825242718,0.0,0.0,0.2,0.5125,0.4055555555555555,0.3888888888888889,0.5376884422110553,0.1724137931034483,0.3426966292134831,0.2320058842072081,0.4944444444444444,0.0,0.9539248415726268,0.2940147772133963,0.0,0.0
0.3025850929940457,0.058001760838697,0.0983606557377049,0.076051779935275,0.0608905579399141,0.0,0.0816,0.5125,0.4833333333333333,0.7333333333333333,0.2211055276381909,0.1149425287356321,0.5224719101123596,0.2519701586634443,0.675,0.1666666666666666,0.959136215149008,0.2940147772133963,0.0,0.0
0.3025850929940457,0.0723147420430517,0.0827868852459016,0.1171521035598705,0.1298283261802575,0.0,0.0,0.3,0.1611111111111111,0.2611111111111111,0.0653266331658291,0.160919540229885,0.4775280898876404,0.260586319218241,0.2444444444444444,0.0,0.7823750799903475,0.2710084744163313,0.0,0.0
0.3025850929940457,0.2381052867799404,0.1922131147540983,0.215210355987055,0.1818669527896995,0.0,0.48,0.5875,0.7583333333333333,0.7638888888888888,0.3266331658291457,0.3448275862068966,0.5112359550561798,0.2392560680886833,0.7472222222222222,0.1666666666666666,0.993304811596566,0.389159021876581,0.0,0.0
0.3025850929940457,0.4233314940403063,0.2163934426229508,0.345631067961165,0.3186695278969957,0.0,0.0,0.2875,0.7916666666666666,0.8055555555555556,0.0804020100502512,0.6551724137931034,0.651685393258427,0.2217085215929389,1.0,0.0,0.9975953047037044,0.4067634487280753,0.0,1.0
0.3025850929940457,0.0663566474899415,0.1036885245901639,0.1375404530744336,0.0960300429184549,0.0,0.0,0.125,0.2166666666666666,0.2694444444444444,0.0703517587939698,0.2413793103448276,0.4269662921348314,0.257328990228013,0.2861111111111111,0.0,0.8825580510926136,0.3011906018923931,0.0,0.0
0.3025850929940457,0.0856930409523458,0.1188524590163934,0.1258899676375404,0.1021995708154506,0.0,0.384,0.35,0.8611111111111112,0.9277777777777778,0.4020100502512563,0.1724137931034483,0.7752808988764045,0.2553325627823894,0.9222222222222224,0.1666666666666666,0.9421420601870842,0.3200326224997069,0.0,0.0
0.3025850929940457,0.2014935565555205,0.2389344262295082,0.1841423948220064,0.1663090128755364,0.0,0.0,0.3625,0.2333333333333333,0.2972222222222222,0.7135678391959799,0.4827586206896552,0.4157303370786517,0.2441945991383839,1.0,0.0,0.968198430333973,0.4216312194967651,0.0,1.0
0.3025850929940457,0.0626265016798275,0.0737704918032786,0.1233009708737864,0.1207081545064377,0.0,0.0,0.2,0.85,0.7583333333333333,0.0804020100502512,0.1724137931034483,0.5,0.2603761689608069,0.7555555555555555,0.0,0.9715362923661665,0.2560200739945524,0.0,0.0
0.3025850929940457,0.0895639048935738,0.0758196721311475,0.1598705501618122,0.1612124463519313,0.0,0.208,0.3375,0.7305555555555555,0.7388888888888889,0.2512562814070351,0.1149425287356321,0.8595505617977528,0.266890826941263,0.7388888888888889,0.1666666666666666,0.933257386878797,0.2595508905981021,0.0,0.0
0.3025850929940457,0.1894487578957584,0.235655737704918,0.2145631067961165,0.1756974248927038,0.0,0.0,0.75,0.0277777777777777,0.4861111111111111,0.2010050251256281,0.3448275862068966,0.2415730337078651,0.2550173373962383,0.4388888888888889,0.0,0.9680168220543648,0.4195504766993301,0.0,0.0
0.3025850929940457,0.439177942854897,0.4672131147540984,0.401294498381877,0.3398605150214592,0.0,0.0,0.1,0.9027777777777778,0.5722222222222222,0.1507537688442211,0.264367816091954,0.297752808988764,0.2391509929599663,1.0,0.0,0.9749304611146248,0.9755482040408668,0.0,1.0
0.3025850929940457,0.2200725409920345,0.2827868852459016,0.1977346278317152,0.1829399141630901,0.0,0.0,0.6625,0.5888888888888889,0.6666666666666666,0.2663316582914573,0.3793103448275862,0.4269662921348314,0.2428286224650625,1.0,0.0,0.9956634169560826,0.949104276772325,0.0,1.0
0.3025850929940457,0.1296171869550997,0.1868852459016393,0.1462783171521035,0.1220493562231759,0.0,0.168,0.5375,0.225,0.3416666666666667,0.2663316582914573,0.4137931034482758,0.3539325842696629,0.2517600084060102,0.2833333333333333,0.0,0.965330171589156,0.3850123145348056,0.0,0.0
0.3025850929940457,0.0764261759031726,0.1307377049180328,0.0948220064724919,0.0753755364806866,0.0,0.0,0.4625,0.2222222222222222,0.1138888888888888,0.6633165829145728,0.367816091954023,0.7696629213483146,0.2517600084060102,0.1,0.0,0.961527631495572,0.3334119891289466,0.0,0.0
0.3025850929940457,0.0679185135337646,0.1135245901639344,0.0967637540453074,0.08181330472103,0.0,0.354,0.3875,0.2694444444444444,0.2194444444444444,0.8793969849246231,0.1954022988505747,0.5280898876404494,0.2536513607229169,0.2222222222222222,0.0,0.859333325213946,0.3136584042340672,0.0,0.0
0.3025850929940457,0.1296171869550997,0.1967213114754098,0.1695792880258899,0.1427038626609442,0.0,0.148,0.2375,0.3777777777777777,0.1833333333333333,0.1909547738693467,0.1954022988505747,0.5842696629213483,0.2579594410003152,0.1916666666666666,0.1666666666666666,0.9450978994930086,0.3925876831546295,0.0,0.0
0.3025850929940457,0.2247456530321001,0.3319672131147541,0.1559870550161812,0.1174892703862661,0.0,0.2192,0.7625,0.2416666666666666,0.3111111111111111,0.6884422110552764,0.1954022988505747,0.3932584269662921,0.2191867185037301,0.2472222222222222,0.1666666666666666,0.855707961651462,0.9073684328897352,0.0,0.0
0.3025850929940457,0.1486939317197019,0.1991803278688524,0.1466019417475728,0.0,0.0,0.0,0.5875,0.375,0.0166666666666666,0.5326633165829145,0.425287356321839,0.702247191011236,0.2342124619102658,0.0611111111111111,0.0,0.9839652193049466,0.3944280861313532,0.0,0.0
