name,avg_mae,trial1_mae,trial2_mae,trial3_mae,trial4_mae,trial5_mae,avg_mae_freq,trial1_mae_freq,trial2_mae_freq,trial3_mae_freq,trial4_mae_freq,trial5_mae_freq,avg_mae_rare_high,trial1_mae_rare_high,trial2_mae_rare_high,trial3_mae_rare_high,trial4_mae_rare_high,trial5_mae_rare_high,avg_mae_rare_low,trial1_mae_rare_low,trial2_mae_rare_low,trial3_mae_rare_low,trial4_mae_rare_low,trial5_mae_rare_low,avg_pcc,trial1_pcc,trial2_pcc,trial3_pcc,trial4_pcc,trial5_pcc,avg_pcc_freq,trial1_pcc_freq,trial2_pcc_freq,trial3_pcc_freq,trial4_pcc_freq,trial5_pcc_freq,avg_pcc_rare_high,trial1_pcc_rare_high,trial2_pcc_rare_high,trial3_pcc_rare_high,trial4_pcc_rare_high,trial5_pcc_rare_high,avg_pcc_rare_low,trial1_pcc_rare_low,trial2_pcc_rare_low,trial3_pcc_rare_low,trial4_pcc_rare_low,trial5_pcc_rare_low
asc_mlp_amse1.20_apcc1.20_quc,0.19856206961626785,0.19885593011406813,0.20056549884358943,0.1968288396837599,0.1999497407504152,0.19661033868950667,0.1973304011460094,0.1975849336363758,0.1993780208882839,0.1956718080440746,0.19869028466530783,0.19532695849600487,0.3308295290876238,0.34888881732372906,0.31281697494554184,0.30056269816611425,0.3610770030991671,0.33080215190356677,0.9581810880415051,0.9567151293709393,0.9622657366255699,0.9498333496249338,0.9269978628113384,0.9950933617747446,0.7139039190071123,0.7134519103747012,0.7035300144877283,0.7213312116711106,0.7150124348418218,0.7161940236601992,0.7128322347192217,0.7124505596244719,0.701817813488122,0.7203035924350832,0.7141421762438455,0.7154470318045864,0.2733562879732422,0.27835258193920076,0.324463103368991,0.24208096928062925,0.23198879576130388,0.2898959895160863,-0.01093763478069111,0.015928171181386952,-0.017028359570155305,-0.00700666369840517,-0.04375232806187964,-0.002828993754402388
