name,avg_mae,trial1_mae,trial2_mae,trial3_mae,trial4_mae,trial5_mae,avg_mae_freq,trial1_mae_freq,trial2_mae_freq,trial3_mae_freq,trial4_mae_freq,trial5_mae_freq,avg_mae_rare_high,trial1_mae_rare_high,trial2_mae_rare_high,trial3_mae_rare_high,trial4_mae_rare_high,trial5_mae_rare_high,avg_mae_rare_low,trial1_mae_rare_low,trial2_mae_rare_low,trial3_mae_rare_low,trial4_mae_rare_low,trial5_mae_rare_low,avg_pcc,trial1_pcc,trial2_pcc,trial3_pcc,trial4_pcc,trial5_pcc,avg_pcc_freq,trial1_pcc_freq,trial2_pcc_freq,trial3_pcc_freq,trial4_pcc_freq,trial5_pcc_freq,avg_pcc_rare_high,trial1_pcc_rare_high,trial2_pcc_rare_high,trial3_pcc_rare_high,trial4_pcc_rare_high,trial5_pcc_rare_high,avg_pcc_rare_low,trial1_pcc_rare_low,trial2_pcc_rare_low,trial3_pcc_rare_low,trial4_pcc_rare_low,trial5_pcc_rare_low
asc_mlp_amse1.00_apcc1.00_denseloss,0.19593983488774733,0.188062363031264,0.18767333275703196,0.20279908157324217,0.2066840581750796,0.19448033890211894,0.19440500609144135,0.1865690504569323,0.18612641164802943,0.2012269513704036,0.2051130929828407,0.1929895239990008,0.42837150044581185,0.37996990757561533,0.40170569528333844,0.43907344362331635,0.5082599283366158,0.41284852741017336,1.0126510568121847,1.0484530647885162,1.0496830348672355,1.0428288112896356,0.9203073041770322,1.0019830689385052,0.7120175374122922,0.7274906324582435,0.7267155894264772,0.6862747735805207,0.7048232610743502,0.7147834305218692,0.7111341833846287,0.7266984059844934,0.7259039690700005,0.6853439724563053,0.7041892476493267,0.7135353217630176,0.26004868015452176,0.2970032842861916,0.2839048014600611,0.2313271693071256,0.19979577509084828,0.2882123706283821,0.024073808956431984,0.018897575018241453,-0.009756485204402069,0.031566037167760325,0.058544111349693825,0.021117806450866382
