name,avg_mae,trial1_mae,trial2_mae,trial3_mae,trial4_mae,trial5_mae,avg_mae_freq,trial1_mae_freq,trial2_mae_freq,trial3_mae_freq,trial4_mae_freq,trial5_mae_freq,avg_mae_rare_high,trial1_mae_rare_high,trial2_mae_rare_high,trial3_mae_rare_high,trial4_mae_rare_high,trial5_mae_rare_high,avg_mae_rare_low,trial1_mae_rare_low,trial2_mae_rare_low,trial3_mae_rare_low,trial4_mae_rare_low,trial5_mae_rare_low,avg_pcc,trial1_pcc,trial2_pcc,trial3_pcc,trial4_pcc,trial5_pcc,avg_pcc_freq,trial1_pcc_freq,trial2_pcc_freq,trial3_pcc_freq,trial4_pcc_freq,trial5_pcc_freq,avg_pcc_rare_high,trial1_pcc_rare_high,trial2_pcc_rare_high,trial3_pcc_rare_high,trial4_pcc_rare_high,trial5_pcc_rare_high,avg_pcc_rare_low,trial1_pcc_rare_low,trial2_pcc_rare_low,trial3_pcc_rare_low,trial4_pcc_rare_low,trial5_pcc_rare_low
asc_mlp_amse0.50_apcc0.50_quc,0.1991236119346137,0.198504975977251,0.20179866324471488,0.19555288621473413,0.19948625558229754,0.20027527865407102,0.19785465477031988,0.19725694522341536,0.20045797599820384,0.19421054040607338,0.1982838710955631,0.1990639411283437,0.33673556063722876,0.3229310889888695,0.3875505008580989,0.3514600799254978,0.3122423497912627,0.30949378362241486,0.9791656523709538,0.9866544389177613,0.9483981325204738,1.000850549316907,0.9724857592035584,0.9874393818960681,0.7143398044055894,0.7173130566739281,0.7126374562239203,0.7152693348466961,0.715152198776482,0.7113269755069204,0.7136216579838472,0.716721164885453,0.7121124172308996,0.7146380215992055,0.7141918928870765,0.710444793316602,0.24700217027749374,0.24829061398848468,0.19246580198025443,0.2327000767635482,0.26088014667427645,0.3006742119809049,-0.03726631422334166,-0.003971322076191941,-0.06811202680846942,-0.04373080153864823,-0.021219920342489408,-0.04929750035090928
