name,avg_mae,trial1_mae,trial2_mae,trial3_mae,trial4_mae,trial5_mae,avg_mae_freq,trial1_mae_freq,trial2_mae_freq,trial3_mae_freq,trial4_mae_freq,trial5_mae_freq,avg_mae_rare_high,trial1_mae_rare_high,trial2_mae_rare_high,trial3_mae_rare_high,trial4_mae_rare_high,trial5_mae_rare_high,avg_mae_rare_low,trial1_mae_rare_low,trial2_mae_rare_low,trial3_mae_rare_low,trial4_mae_rare_low,trial5_mae_rare_low,avg_pcc,trial1_pcc,trial2_pcc,trial3_pcc,trial4_pcc,trial5_pcc,avg_pcc_freq,trial1_pcc_freq,trial2_pcc_freq,trial3_pcc_freq,trial4_pcc_freq,trial5_pcc_freq,avg_pcc_rare_high,trial1_pcc_rare_high,trial2_pcc_rare_high,trial3_pcc_rare_high,trial4_pcc_rare_high,trial5_pcc_rare_high,avg_pcc_rare_low,trial1_pcc_rare_low,trial2_pcc_rare_low,trial3_pcc_rare_low,trial4_pcc_rare_low,trial5_pcc_rare_low
asc_mlp_amse0.80_apcc0.80_denseloss,0.2044168318986057,0.19101027496637987,0.19072963590302258,0.1898877098634125,0.2207735334596097,0.22968300530060384,0.20295552341406645,0.18952780680965003,0.18916249143258573,0.18828365054796528,0.21939602782713083,0.22840764045300027,0.4054362145628593,0.4105283576448537,0.43805433726413046,0.4478529233923501,0.3495527273007795,0.3811927272121831,1.020962583838512,0.9894342960262288,1.0054276276342482,1.014527092301719,1.1071234349908317,0.9883004682395322,0.6970703339655285,0.7200795013237166,0.7206523690051594,0.7209574966457221,0.6766546397349433,0.6470076631181012,0.6961115952674592,0.7194024853052416,0.719770439819017,0.7202364846304656,0.6756134222644142,0.6455351443181577,0.22299667123555772,0.23024016625913546,0.24783522687158283,0.23376560540233055,0.22809778632209815,0.17504457132264156,-0.019633038532445253,-0.006115989065347337,-0.008489954940825288,-0.052251538477340875,0.05959162275808352,-0.09089933293679629
