name,avg_mae,trial1_mae,trial2_mae,trial3_mae,trial4_mae,trial5_mae,avg_mae_freq,trial1_mae_freq,trial2_mae_freq,trial3_mae_freq,trial4_mae_freq,trial5_mae_freq,avg_mae_rare_high,trial1_mae_rare_high,trial2_mae_rare_high,trial3_mae_rare_high,trial4_mae_rare_high,trial5_mae_rare_high,avg_mae_rare_low,trial1_mae_rare_low,trial2_mae_rare_low,trial3_mae_rare_low,trial4_mae_rare_low,trial5_mae_rare_low,avg_pcc,trial1_pcc,trial2_pcc,trial3_pcc,trial4_pcc,trial5_pcc,avg_pcc_freq,trial1_pcc_freq,trial2_pcc_freq,trial3_pcc_freq,trial4_pcc_freq,trial5_pcc_freq,avg_pcc_rare_high,trial1_pcc_rare_high,trial2_pcc_rare_high,trial3_pcc_rare_high,trial4_pcc_rare_high,trial5_pcc_rare_high,avg_pcc_rare_low,trial1_pcc_rare_low,trial2_pcc_rare_low,trial3_pcc_rare_low,trial4_pcc_rare_low,trial5_pcc_rare_low
asc_mlp_amse0.30_apcc0.30_quc,0.1982912031675152,0.20101661623957048,0.19491611125247557,0.19494372739456678,0.19873309934810135,0.2018464616028618,0.19701606596236737,0.19986685172624172,0.19357742557378618,0.19367128315765408,0.19744496727965355,0.20051980207450126,0.3480308306679108,0.3022724194961064,0.35682903801164007,0.3457060930734602,0.3566357418996194,0.37871086085872796,0.9601217519062433,0.9528004688418528,0.9856640136322211,0.9525931231051986,0.9555773519922547,0.9539738019596892,0.7139494069764692,0.716947788461831,0.7162111040697844,0.7172471442012807,0.7152707323083544,0.7040702658410958,0.7130382688227058,0.7160018691951403,0.7154537277148709,0.7160471680457879,0.7144620084777297,0.7032265706799999,0.24449338049258515,0.2939909678366742,0.22189332046746807,0.26759121609687586,0.22567961744563542,0.21331178061627215,-0.03344528381257991,-0.0026710409497089603,-0.06935516593821552,-0.07798096082173961,-0.0126996421677534,-0.004519609185482056
