Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed,delta_log_Intensity
2,2011-03-07 09:10:00,2011-03-07 09:40:00,3.7734e-05,1.512284,1.27506,1.92744,0.978528,1.09714,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.92744,0.02444508,0.01466708,0.0252598,0.01874148,0.0268898,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.0268898,0.0042576,0.0052594,0.00500892,0.00200356,0.00450804,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.0052594,0.0,7.5468e-05,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,7.5468e-05,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.0
2,2011-03-07 09:15:00,2011-03-07 09:45:00,0.0001132,1.27506,1.92744,0.978528,1.09714,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.92744,0.01466708,0.0252598,0.01874148,0.0268898,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.0268898,0.0052594,0.00500892,0.00200356,0.00450804,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.0052594,7.5468e-05,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.00011319359336348294
2,2011-03-07 09:20:00,2011-03-07 09:50:00,7.5468e-05,1.92744,0.978528,1.09714,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.92744,0.0252598,0.01874148,0.0268898,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0268898,0.00500892,0.00200356,0.00450804,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00525938,3.7734e-05,3.7734e-05,3.7734e-05,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,7.5468e-05,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.0
2,2011-03-07 09:25:00,2011-03-07 09:55:00,0.000150934,0.978528,1.09714,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.77916,0.01874148,0.0268898,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0268898,0.00200356,0.00450804,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.00525938,3.7734e-05,3.7734e-05,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,7.5468e-05,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.00011318932251930768
2,2011-03-07 09:30:00,2011-03-07 10:00:00,7.5468e-05,1.09714,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.77916,0.0268898,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0268898,0.00450804,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00525938,3.7734e-05,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.000113202,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,-3.773044070335271e-05
2,2011-03-07 09:35:00,2011-03-07 10:05:00,0.000150932,1.33436,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.364016,1.77916,0.0122226,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0228156,0.0244452,0.0027549,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00450806,0.00525938,7.5468e-05,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.0,0.000113202,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.00015092061091165885
2,2011-03-07 09:40:00,2011-03-07 10:10:00,0.000150934,1.393684,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.364016,1.186118,1.77916,0.0187414,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0228156,0.0228154,0.0244452,0.00425758,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00450806,0.00375672,0.00525938,7.5468e-05,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.0,3.7734e-05,0.000113202,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.00011318932251930768
2,2011-03-07 09:45:00,2011-03-07 10:15:00,0.000113202,1.008178,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.364016,1.186118,1.304716,1.77916,0.01792648,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0228156,0.0228154,0.0268894,0.0268894,0.00325582,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00450806,0.00375672,0.00350628,0.00525938,7.5468e-05,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.0,3.7734e-05,0.0001132,0.000113202,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,1.9997736236323106e-09
2,2011-03-07 09:50:00,2011-03-07 10:20:00,7.5468e-05,1.54192,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.364016,1.186118,1.304716,1.5716,1.77916,0.01466728,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0228156,0.0228154,0.0268894,0.0211858,0.0268894,0.00525938,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00450806,0.00375672,0.00350628,0.00500894,0.00525938,7.5468e-05,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.0,3.7734e-05,0.0001132,7.5468e-05,0.000113202,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,0.0
2,2011-03-07 09:55:00,2011-03-07 10:25:00,7.5468e-05,1.24542,1.215752,1.008174,1.33436,1.304724,1.364032,1.423336,1.63088,1.36402,1.067488,1.423336,1.5123,1.77916,1.393672,1.482616,1.245404,1.39368,1.3047,1.275056,1.69022,1.364016,1.186118,1.304716,1.5716,1.5123,1.77916,0.01466712,0.0187414,0.01385244,0.01955624,0.01222272,0.0187414,0.0171118,0.01303756,0.01792648,0.0154822,0.01792644,0.0179266,0.01955608,0.01711164,0.024445,0.016297,0.01792668,0.01466728,0.0244452,0.0236304,0.0228156,0.0228154,0.0268894,0.0211858,0.0228154,0.0268894,0.00350624,0.00450804,0.00300536,0.00500894,0.00350626,0.0037567,0.00275492,0.00275488,0.00350624,0.00475848,0.00375672,0.00400714,0.00225402,0.00500894,0.00400714,0.00225402,0.00300536,0.00300536,0.00350626,0.0027549,0.00450806,0.00375672,0.00350628,0.00500894,0.00425758,0.00500894,3.7734e-05,3.7734e-05,7.5468e-05,3.7734e-05,7.5468e-05,0.0,3.7734e-05,0.0,3.7734e-05,7.5468e-05,7.5466e-05,7.5466e-05,3.7734e-05,0.0,3.7734e-05,3.7734e-05,0.0,7.5468e-05,3.7734e-05,0.000113202,0.0,3.7734e-05,0.0001132,7.5468e-05,0.000150934,0.000150934,138.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,6,0,0,0,-7.545745817608455e-05
