Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed
34,2014-02-19 19:09:00,2014-02-19 19:39:00,0.176214,146.782,145.596,152.178,146.78,151.938,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,157.81,0.297416,0.316156,0.340602,0.318602,0.351196,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.351196,0.0125224,0.0217888,0.00901612,0.01928424,0.01477632,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.0217888,0.244172,0.233872,0.24119,0.24078,0.2464,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:14:00,2014-02-19 19:44:00,0.175876,145.596,152.178,146.78,151.938,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,157.81,0.316156,0.340602,0.318602,0.351196,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.351196,0.0217888,0.00901612,0.01928424,0.01477632,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.0217888,0.233872,0.24119,0.24078,0.2464,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:19:00,2014-02-19 19:49:00,0.171988,152.178,146.78,151.938,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,157.81,0.340602,0.318602,0.351196,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.351196,0.00901612,0.01928424,0.01477632,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01928424,0.24119,0.24078,0.2464,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:24:00,2014-02-19 19:54:00,0.164066,146.78,151.938,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,157.81,0.318602,0.351196,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.351196,0.01928424,0.01477632,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.01928424,0.24078,0.2464,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:29:00,2014-02-19 19:59:00,0.15535,151.938,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,157.81,0.351196,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.351196,0.01477632,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.0185328,0.2464,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:34:00,2014-02-19 20:04:00,0.157234,157.81,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,128.218,157.81,0.321046,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.2306,0.34549,0.01127012,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.00500892,0.0185328,0.25421,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.172214,0.25421,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:39:00,2014-02-19 20:09:00,0.142708,151.466,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,128.218,126.558,154.314,0.308008,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.2306,0.24771,0.34549,0.01677978,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.00500892,0.00550988,0.0185328,0.231268,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.172214,0.176214,0.240098,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:44:00,2014-02-19 20:14:00,0.141312,145.118,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,128.218,126.558,127.982,154.314,0.280304,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.2306,0.24771,0.268898,0.34549,0.0160284,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.00500892,0.00550988,0.00300536,0.0185328,0.224666,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.172214,0.176214,0.175876,0.240098,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:49:00,2014-02-19 20:19:00,0.135728,154.314,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,128.218,126.558,127.982,128.042,154.314,0.31453,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.2306,0.24771,0.268898,0.270524,0.34549,0.01101966,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.00500892,0.00550988,0.00300536,0.00651162,0.0185328,0.230816,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.172214,0.176214,0.175876,0.171988,0.240098,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
34,2014-02-19 19:54:00,2014-02-19 20:24:00,0.142332,152.0,151.052,148.56,144.232,148.796,145.298,136.524,129.226,133.082,137.116,131.186,119.146,121.636,113.452,114.16,114.282,113.156,113.214,125.372,126.084,128.218,126.558,127.982,128.042,125.49,152.0,0.286824,0.333268,0.295786,0.325934,0.34549,0.296602,0.286822,0.261562,0.236302,0.288454,0.241192,0.253412,0.25912,0.246082,0.23793,0.224894,0.211856,0.219192,0.255042,0.25749,0.2306,0.24771,0.268898,0.270524,0.24282,0.34549,0.01001786,0.0185328,0.0160284,0.01152046,0.01778164,0.01101948,0.0182824,0.016279,0.0140252,0.01026832,0.00525932,0.01126988,0.01277274,0.0165294,0.0120215,0.01202132,0.00951698,0.01127004,0.01227182,0.0152772,0.00500892,0.00550988,0.00300536,0.00651162,0.00726292,0.0185328,0.239382,0.23421,0.240098,0.219194,0.229986,0.201986,0.196098,0.19376,0.163614,0.171046,0.173726,0.162366,0.161122,0.15282,0.145578,0.144784,0.145954,0.165912,0.181646,0.188856,0.172214,0.176214,0.175876,0.171988,0.164066,0.240098,126,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,78,1,0,810
