Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed
15,2012-05-16 12:55:00,2012-05-16 13:25:00,7.5468e-05,1.2454,1.423324,1.5123,1.334376,0.919234,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.6902,0.01222256,0.0122226,0.01874128,0.0220008,0.0252598,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.0252598,0.0042576,0.0032558,0.00300536,0.00275492,0.00250446,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.0042576,3.7734e-05,0.0,3.7734e-05,0.0,0.0,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:00:00,2012-05-16 13:30:00,0.0,1.423324,1.5123,1.334376,0.919234,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,1.6902,0.0122226,0.01874128,0.0220008,0.0252598,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.0252598,0.0032558,0.00300536,0.00275492,0.00250446,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00375672,0.0,3.7734e-05,0.0,0.0,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:05:00,2012-05-16 13:35:00,3.7734e-05,1.5123,1.334376,0.919234,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6902,0.01874128,0.0220008,0.0252598,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0252598,0.00300536,0.00275492,0.00250446,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.00375672,3.7734e-05,0.0,0.0,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:10:00,2012-05-16 13:40:00,7.5468e-05,1.334376,0.919234,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.6902,0.0220008,0.0252598,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.0252598,0.00275492,0.00250446,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0052594,0.0,0.0,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:15:00,2012-05-16 13:45:00,3.7734e-05,0.919234,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.6902,0.0252598,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.0252598,0.00250446,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.0052594,0.0,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:20:00,2012-05-16 13:50:00,7.5466e-05,1.275072,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.186112,1.6902,0.01874132,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.01466728,0.0211858,0.0032558,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.00325578,0.0052594,3.7734e-05,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.0001132,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:25:00,2012-05-16 13:55:00,0.0,1.304712,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.186112,1.097132,1.6902,0.02037104,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.01466728,0.01711164,0.0211858,0.00250448,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.00325578,0.0032558,0.0052594,0.0,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.0001132,7.5468e-05,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:30:00,2012-05-16 14:00:00,7.5468e-05,1.21576,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.186112,1.097132,1.126792,1.6902,0.02118564,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.01466728,0.01711164,0.01548208,0.0211858,0.00275492,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.00325578,0.0032558,0.0032558,0.0052594,0.000150934,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.0001132,7.5468e-05,0.0,0.000150934,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:35:00,2012-05-16 14:05:00,0.0,1.51228,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.186112,1.097132,1.126792,1.15646,1.6902,0.01059312,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.01466728,0.01711164,0.01548208,0.01140792,0.0211858,0.00225404,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.00325578,0.0032558,0.0032558,0.00375668,0.0052594,3.7734e-05,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.0001132,7.5468e-05,0.0,3.7734e-05,0.0001132,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,34,0,0,511
15,2012-05-16 13:40:00,2012-05-16 14:10:00,0.0001132,1.037836,1.5716,1.215768,1.037844,1.215752,1.6902,1.36402,1.186104,1.215764,1.067506,0.91924,1.334376,0.97853,1.008184,1.12678,1.42334,1.27506,0.889564,1.6309,1.156436,1.186112,1.097132,1.126792,1.15646,1.156452,1.6902,0.02037108,0.01792656,0.01874148,0.0195562,0.02118568,0.01711164,0.01466716,0.01385236,0.0211858,0.020371,0.01303752,0.00977812,0.02037088,0.01711168,0.01385244,0.01303752,0.01711168,0.01140808,0.0187414,0.01711164,0.01466728,0.01711164,0.01548208,0.01140792,0.01711164,0.0211858,0.0027549,0.00200356,0.00275492,0.00200358,0.00225402,0.00175312,0.00375668,0.00375672,0.00325582,0.0037567,0.00325582,0.00250448,0.0032558,0.00225404,0.00175312,0.00350626,0.00300536,0.00250446,0.0052594,0.0032558,0.00325578,0.0032558,0.0032558,0.00375668,0.00375668,0.0052594,3.7734e-05,0.0,3.7734e-05,0.0,7.5468e-05,0.0001132,3.7734e-05,7.5468e-05,0.0,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0,7.5466e-05,7.5468e-05,3.7734e-05,3.7734e-05,0.0001132,0.0,0.0001132,7.5468e-05,0.0,3.7734e-05,7.5468e-05,0.0001132,137.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,33,0,0,511
