Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed,delta_log_Intensity
27,2013-05-14 17:25:00,2013-05-14 17:55:00,0.0388278,419.172,425.1,419.41,403.988,404.7,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,524.736,3.18602,3.39462,3.25936,3.20068,3.25772,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.20292,0.0588548,0.0468338,0.0561,0.0535956,0.0611088,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0688726,0.0402992,0.0419216,0.0417708,0.0423368,0.040714,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0441104,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.004746963031652673
27,2013-05-14 17:30:00,2013-05-14 18:00:00,0.044148,425.1,419.41,403.988,404.7,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,524.736,3.39462,3.25936,3.20068,3.25772,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.20292,0.0468338,0.0561,0.0535956,0.0611088,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0688726,0.0419216,0.0417708,0.0423368,0.040714,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0510912,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.0066276207653932495
27,2013-05-14 17:35:00,2013-05-14 18:05:00,0.043733,419.41,403.988,404.7,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,548.222,3.25936,3.20068,3.25772,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.35122,0.0561,0.0535956,0.0611088,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.0731304,0.0417708,0.0423368,0.040714,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0510912,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.0048326463063591285
27,2013-05-14 17:40:00,2013-05-14 18:10:00,0.0420348,403.988,404.7,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,551.304,3.20068,3.25772,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.35122,0.0535956,0.0611088,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0731304,0.0423368,0.040714,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.008689294252251144
27,2013-05-14 17:45:00,2013-05-14 18:15:00,0.0394314,404.7,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,560.794,3.25772,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.37076,0.0611088,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0783898,0.040714,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.0052860174251939535
27,2013-05-14 17:50:00,2013-05-14 18:20:00,0.0406764,392.364,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,529.006,560.794,3.09476,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.19314,4.37076,0.0591052,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0671198,0.0783898,0.0414688,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0446386,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.003800101920431155
27,2013-05-14 17:55:00,2013-05-14 18:25:00,0.0371674,386.674,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,529.006,550.356,560.794,3.10942,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.19314,4.27138,4.37076,0.0508404,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0671198,0.0671194,0.0783898,0.0424878,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0446386,0.0388278,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.001599618683174056
27,2013-05-14 18:00:00,2013-05-14 18:30:00,0.0382616,401.38,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,529.006,550.356,527.346,560.794,3.1518,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.19314,4.27138,4.0954,4.37076,0.0618602,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0671198,0.0671194,0.0661178,0.0783898,0.0392804,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0446386,0.0388278,0.044148,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.005653465752615265
27,2013-05-14 18:05:00,2013-05-14 18:35:00,0.0399218,402.566,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,529.006,550.356,527.346,538.496,560.794,3.2561,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.19314,4.27138,4.0954,4.1573,4.37076,0.0518422,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0671198,0.0671194,0.0661178,0.0643646,0.0783898,0.0395068,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0446386,0.0388278,0.044148,0.043733,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.0036581916066312364
27,2013-05-14 18:10:00,2013-05-14 18:40:00,0.03679,394.026,389.044,403.752,449.3,445.268,437.2,454.044,424.866,425.102,438.388,449.06,484.646,502.198,499.116,524.736,515.72,520.228,548.222,551.304,560.794,529.006,550.356,527.346,538.496,544.188,560.794,3.2023,3.11596,3.24958,3.37832,3.4272,3.626,3.54942,3.43046,3.4484,3.54944,3.56572,3.81018,4.0367,3.88676,4.20292,4.09046,4.10516,4.35122,4.31862,4.37076,4.19314,4.27138,4.0954,4.1573,4.16382,4.37076,0.057352,0.0548478,0.0533452,0.0621108,0.0606082,0.0566008,0.0558494,0.0596062,0.057352,0.0586044,0.0588548,0.0636134,0.0598568,0.0618602,0.0678708,0.0688726,0.0686222,0.0731304,0.065617,0.0783898,0.0671198,0.0671194,0.0661178,0.0643646,0.060608,0.0783898,0.0363372,0.0372806,0.0398464,0.039054,0.0365634,0.0384124,0.0398464,0.0387522,0.0394314,0.0384502,0.0383748,0.0427142,0.0409784,0.0408274,0.0441104,0.0437708,0.0510912,0.0487892,0.0511288,0.0449404,0.0446386,0.0388278,0.044148,0.043733,0.0420348,0.0511288,160.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,24,0,0,2200,-0.0050459385787263306
