Event ID,Timestamp,Target Timestamp,Proton Intensity,e0.5_tminus24,e0.5_tminus23,e0.5_tminus22,e0.5_tminus21,e0.5_tminus20,e0.5_tminus19,e0.5_tminus18,e0.5_tminus17,e0.5_tminus16,e0.5_tminus15,e0.5_tminus14,e0.5_tminus13,e0.5_tminus12,e0.5_tminus11,e0.5_tminus10,e0.5_tminus9,e0.5_tminus8,e0.5_tminus7,e0.5_tminus6,e0.5_tminus5,e0.5_tminus4,e0.5_tminus3,e0.5_tminus2,e0.5_tminus1,e0.5_t,e0.5_max_intensity,e1.8_tminus24,e1.8_tminus23,e1.8_tminus22,e1.8_tminus21,e1.8_tminus20,e1.8_tminus19,e1.8_tminus18,e1.8_tminus17,e1.8_tminus16,e1.8_tminus15,e1.8_tminus14,e1.8_tminus13,e1.8_tminus12,e1.8_tminus11,e1.8_tminus10,e1.8_tminus9,e1.8_tminus8,e1.8_tminus7,e1.8_tminus6,e1.8_tminus5,e1.8_tminus4,e1.8_tminus3,e1.8_tminus2,e1.8_tminus1,e1.8_t,e1.8_max_intensity,e4.4_tminus24,e4.4_tminus23,e4.4_tminus22,e4.4_tminus21,e4.4_tminus20,e4.4_tminus19,e4.4_tminus18,e4.4_tminus17,e4.4_tminus16,e4.4_tminus15,e4.4_tminus14,e4.4_tminus13,e4.4_tminus12,e4.4_tminus11,e4.4_tminus10,e4.4_tminus9,e4.4_tminus8,e4.4_tminus7,e4.4_tminus6,e4.4_tminus5,e4.4_tminus4,e4.4_tminus3,e4.4_tminus2,e4.4_tminus1,e4.4_t,e4.4_max_intensity,p_tminus24,p_tminus23,p_tminus22,p_tminus21,p_tminus20,p_tminus19,p_tminus18,p_tminus17,p_tminus16,p_tminus15,p_tminus14,p_tminus13,p_tminus12,p_tminus11,p_tminus10,p_tminus9,p_tminus8,p_tminus7,p_tminus6,p_tminus5,p_tminus4,p_tminus3,p_tminus2,p_tminus1,p_t,p_max_intensity,Sunspot Number,cme_donki_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,Type2_Viz_Area,solar_wind_speed,diffusive_shock,half_richardson_value,CMEs Past Month,CMEs Past 9 Hours,CMEs Speed > 1000,Max CME Speed
28,2013-05-22 00:55:00,2013-05-22 01:25:00,0.0172442,1093.12,1054.68,1028.6,1034.28,1036.66,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,1093.12,2.8845,2.7802,2.6906,2.6743,2.64168,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.8845,0.00726288,0.00926648,0.00676206,0.00826468,0.01001786,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.01051878,0.0213946,0.0225648,0.0210174,0.0206402,0.0210928,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:00:00,2013-05-22 01:30:00,0.0192818,1054.68,1028.6,1034.28,1036.66,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,1054.68,2.7802,2.6906,2.6743,2.64168,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.7802,0.00926648,0.00676206,0.00826468,0.01001786,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.01051878,0.0225648,0.0210174,0.0206402,0.0210928,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:05:00,2013-05-22 01:35:00,0.0190552,1028.6,1034.28,1036.66,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,1036.66,2.6906,2.6743,2.64168,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.71178,0.00676206,0.00826468,0.01001786,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.01051878,0.0210174,0.0206402,0.0210928,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:10:00,2013-05-22 01:40:00,0.0193194,1034.28,1036.66,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1036.66,2.6743,2.64168,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.71178,0.00826468,0.01001786,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.01051878,0.0206402,0.0210928,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:15:00,2013-05-22 01:45:00,0.0228664,1036.66,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1036.66,2.64168,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.71178,0.01001786,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.01051878,0.0210928,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:20:00,2013-05-22 01:50:00,0.0208666,1025.74,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1013.414,1033.84,2.64334,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.62214,2.71178,0.0082648,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.00801432,0.01051878,0.0192062,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0195836,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:25:00,2013-05-22 01:55:00,0.0207156,1019.12,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1013.414,1025.292,1033.84,2.6922,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.62214,2.63194,2.71178,0.00425758,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.00801432,0.00851526,0.01051878,0.0191686,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0195836,0.0172442,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:30:00,2013-05-22 02:00:00,0.0231304,1031.92,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1013.414,1025.292,1032.4,1033.84,2.6515,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.62214,2.63194,2.67102,2.71178,0.00701248,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.00801432,0.00851526,0.00876562,0.01051878,0.0183386,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0195836,0.0172442,0.0192818,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:35:00,2013-05-22 02:05:00,0.021923,1033.84,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1013.414,1025.292,1032.4,1023.84,1033.84,2.64334,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.62214,2.63194,2.67102,2.72642,2.72642,0.0090161,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.00801432,0.00851526,0.00876562,0.00951696,0.01051878,0.0206024,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0195836,0.0172442,0.0192818,0.0190552,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
28,2013-05-22 01:40:00,2013-05-22 02:10:00,0.0216968,1018.64,1027.18,1022.9,1029.04,1024.78,1030.725,1007.718,1011.51,971.192,987.8,1015.3,1000.602,1002.054,974.986,959.802,963.124,963.598,979.252,998.71833,1008.198,1013.414,1025.292,1032.4,1023.84,1017.208,1032.4,2.60748,2.67104,2.69386,2.70852,2.6515,2.68285,2.60422,2.62376,2.44938,2.64496,2.67752,2.71178,2.6254,2.60748,2.59118,2.49176,2.51296,2.59934,2.5966167,2.53906,2.62214,2.63194,2.67102,2.72642,2.69548,2.72642,0.00951684,0.00876572,0.00701252,0.00550984,0.00876556,0.006261175,0.01051878,0.00851528,0.00726298,0.00651162,0.00550982,0.0077639,0.00826472,0.00901614,0.00726288,0.00726294,0.00576028,0.00826466,0.00855695,0.00851524,0.00801432,0.00851526,0.00876562,0.00951696,0.00701248,0.01051878,0.0201118,0.0188288,0.0201496,0.0237342,0.01981,0.0208475,0.018942,0.020263,0.017131,0.017395,0.0194704,0.0195834,0.0199232,0.0162252,0.016112,0.0160366,0.016414,0.0153574,0.0183635,0.0194328,0.0195836,0.0172442,0.0192818,0.0190552,0.0193194,0.0237342,131.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,22,0,0,800
